Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Sat, Feb 10, 2024",3:30p,Detroit Pistons,106,Los Angeles Clippers,112,Box Score,,"19,370",2:13,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202402100LAC.html,.504,.599,.485,.530,.294,.476,.069,.317,62.0,38.0,60.0,54.1,6.8,8.8,4.7,8.3,11.8,10.5,103.5,109.4,109.4,103.5
"Sat, Feb 10, 2024",6:00p,San Antonio Spurs,103,Brooklyn Nets,123,Box Score,,"18,005",2:10,Barclays Center,,https://www.basketball-reference.com/boxscores/202402100BRK.html,.514,.670,.456,.661,.374,.391,.231,.126,50.0,50.0,55.6,63.3,5.4,8.5,5.7,12.3,12.3,11.6,110.4,131.2,131.9,109.8
"Sat, Feb 10, 2024",7:00p,Memphis Grizzlies,106,Charlotte Hornets,115,Box Score,,"17,259",1:56,Spectrum Center,,https://www.basketball-reference.com/boxscores/202402100CHO.html,.555,.676,.554,.671,.478,.378,.087,.085,42.7,57.3,76.7,63.8,12.4,8.2,9.8,8.3,11.2,18.3,109.1,118.4,118.4,109.1
"Sat, Feb 10, 2024",7:00p,Chicago Bulls,108,Orlando Magic,114,Box Score,OT,"19,459",2:21,Kia Center,,https://www.basketball-reference.com/boxscores/202402100ORL.html,.514,.573,.495,.540,.374,.443,.141,.295,47.3,52.7,48.8,56.1,10.6,4.2,12.2,9.7,7.1,14.6,114.6,119.7,121.0,113.4
"Sat, Feb 10, 2024",7:00p,Philadelphia 76ers,119,Washington Wizards,113,Box Score,,"20,333",2:13,Capital One Arena,,https://www.basketball-reference.com/boxscores/202402100WAS.html,.540,.593,.520,.564,.270,.407,.230,.244,55.2,44.8,58.3,66.7,7.8,6.7,7.8,11.0,9.1,15.1,115.7,108.8,109.9,114.6
"Sat, Feb 10, 2024",7:30p,Houston Rockets,113,Atlanta Hawks,122,Box Score,,"17,503",2:19,State Farm Arena,,https://www.basketball-reference.com/boxscores/202402100ATL.html,.521,.585,.505,.534,.430,.466,.190,.420,58.6,41.4,50.0,62.5,5.7,6.7,12.8,14.0,13.6,9.5,107.9,116.5,116.5,107.9
"Sat, Feb 10, 2024",7:30p,Indiana Pacers,125,New York Knicks,111,Box Score,,"19,812",2:06,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202402100NYK.html,.692,.590,.695,.536,.354,.381,.232,.274,56.2,43.8,60.0,40.0,4.1,7.2,5.8,7.5,15.0,8.7,127.8,114.0,113.4,128.4
"Sat, Feb 10, 2024",7:30p,Cleveland Cavaliers,119,Toronto Raptors,95,Box Score,,"19,800",2:03,Scotiabank Arena,,https://www.basketball-reference.com/boxscores/202402100TOR.html,.609,.489,.598,.454,.446,.356,.141,.264,54.0,46.0,75.0,62.9,5.4,7.6,7.1,5.9,10.1,10.2,128.7,103.3,102.8,129.4
"Sat, Feb 10, 2024",8:30p,Phoenix Suns,112,Golden State Warriors,113,Box Score,,"18,064",2:25,Chase Center,,https://www.basketball-reference.com/boxscores/202402100GSW.html,.554,.534,.516,.530,.362,.406,.170,.109,44.7,55.3,65.1,73.3,8.8,5.8,13.3,3.3,12.2,11.7,108.9,109.4,109.9,108.4
"Sat, Feb 10, 2024",10:00p,New Orleans Pelicans,93,Portland Trail Blazers,84,Box Score,,"18,226",2:02,Moda Center,,https://www.basketball-reference.com/boxscores/202402100POR.html,.560,.503,.539,.474,.355,.276,.211,.224,46.2,53.8,75.0,57.6,10.4,8.1,10.9,8.2,12.6,17.7,107.9,96.9,97.4,107.2
"Sun, Feb 11, 2024",2:00p,Boston Celtics,110,Miami Heat,106,Box Score,,"20,049",2:21,Kaseya Center,,https://www.basketball-reference.com/boxscores/202402110MIA.html,.622,.512,.605,.474,.481,.412,.210,.155,48.3,51.7,65.9,52.5,1.1,4.4,15.8,4.8,11.1,6.3,119.1,116.0,114.7,120.4
"Sun, Feb 11, 2024",3:00p,Sacramento Kings,113,Oklahoma City Thunder,127,Box Score,,"17,092",2:12,Paycom Center,,https://www.basketball-reference.com/boxscores/202402110OKC.html,.590,.655,.578,.618,.467,.318,.144,.318,52.6,47.4,72.7,65.2,5.0,7.9,8.6,18.8,15.8,10.2,113.0,125.7,127.0,111.9
"Mon, Feb 12, 2024",7:00p,Indiana Pacers,102,Charlotte Hornets,111,Box Score,,"12,112",2:04,Spectrum Center,,https://www.basketball-reference.com/boxscores/202402120CHO.html,.566,.623,.554,.598,.361,.415,.193,.195,41.0,59.0,73.8,61.4,9.1,5.0,6.3,5.7,10.9,17.6,103.6,111.0,112.7,102.0
"Mon, Feb 12, 2024",7:00p,Philadelphia 76ers,123,Cleveland Cavaliers,121,Box Score,,"19,432",2:21,Rocket Mortgage Fieldhouse,,https://www.basketball-reference.com/boxscores/202402120CLE.html,.638,.587,.608,.549,.295,.402,.216,.272,49.4,50.6,52.1,75.0,5.3,6.3,7.3,12.9,10.2,9.6,129.6,127.5,127.5,129.6
"Mon, Feb 12, 2024",7:30p,Chicago Bulls,136,Atlanta Hawks,126,Box Score,,"16,524",2:15,State Farm Arena,,https://www.basketball-reference.com/boxscores/202402120ATL.html,.649,.590,.625,.543,.304,.457,.315,.309,46.7,53.3,56.9,75.0,5.9,3.9,3.9,4.7,5.4,10.1,134.0,123.5,124.2,133.3
"Mon, Feb 12, 2024",7:30p,San Antonio Spurs,122,Toronto Raptors,99,Box Score,,"19,800",2:05,Scotiabank Arena,,https://www.basketball-reference.com/boxscores/202402120TOR.html,.628,.471,.592,.439,.345,.316,.264,.163,49.5,50.5,80.4,64.1,11.2,10.3,19.4,7.0,16.4,15.3,113.6,93.1,92.2,114.7
"Mon, Feb 12, 2024",8:00p,New York Knicks,103,Houston Rockets,105,Box Score,,"16,790",2:22,Toyota Center,,https://www.basketball-reference.com/boxscores/202402120HOU.html,.529,.555,.522,.513,.391,.325,.130,.413,56.7,43.3,45.2,61.1,4.4,13.1,7.4,5.4,14.9,11.3,112.5,114.7,114.7,112.5
"Mon, Feb 12, 2024",8:00p,New Orleans Pelicans,96,Memphis Grizzlies,87,Box Score,,"15,823",,FedEx Forum,,https://www.basketball-reference.com/boxscores/202402120MEM.html,.542,.515,.494,.494,.449,.543,.308,.099,57.6,42.4,65.6,82.4,12.6,7.4,10.8,18.6,17.7,17.6,100.6,91.6,91.1,101.1
"Mon, Feb 12, 2024",8:00p,Denver Nuggets,95,Milwaukee Bucks,112,Box Score,,"17,444",2:04,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202402120MIL.html,.468,.609,.441,.595,.426,.405,.181,.214,48.5,51.5,66.7,71.4,7.2,8.2,4.0,11.1,11.4,12.4,97.8,114.7,115.3,97.3
"Mon, Feb 12, 2024",8:30p,Washington Wizards,104,Dallas Mavericks,112,Box Score,,"19,921",2:16,American Airlines Center,,https://www.basketball-reference.com/boxscores/202402120DAL.html,.462,.521,.448,.495,.302,.375,.142,.271,48.1,51.9,61.4,62.8,8.1,6.3,11.7,16.2,12.4,13.0,93.2,100.9,100.4,93.7
"Mon, Feb 12, 2024",9:00p,Golden State Warriors,129,Utah Jazz,107,Box Score,,"18,206",2:06,Delta Center,,https://www.basketball-reference.com/boxscores/202402120UTA.html,.600,.540,.580,.505,.440,.348,.170,.174,53.7,46.3,64.6,56.1,7.6,7.6,6.7,12.5,10.8,15.4,122.4,101.1,101.5,121.8
"Mon, Feb 12, 2024",10:30p,Minnesota Timberwolves,121,Los Angeles Clippers,100,Box Score,,"19,370",2:06,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202402120LAC.html,.641,.524,.599,.458,.395,.333,.221,.310,53.2,46.8,71.7,58.8,9.5,6.4,12.5,5.8,12.1,12.0,127.2,106.2,105.1,128.5
"Tue, Feb 13, 2024",7:30p,Boston Celtics,118,Brooklyn Nets,110,Box Score,,"18,053",2:14,Barclays Center,,https://www.basketball-reference.com/boxscores/202402130BRK.html,.634,.608,.608,.589,.446,.418,.277,.329,51.3,48.7,72.1,71.8,6.3,6.3,2.2,6.5,13.1,11.7,123.0,115.3,114.7,123.7
"Tue, Feb 13, 2024",7:30p,Oklahoma City Thunder,127,Orlando Magic,113,Box Score,,"19,301",2:18,Kia Center,,https://www.basketball-reference.com/boxscores/202402130ORL.html,.672,.554,.625,.511,.381,.396,.286,.275,39.2,60.8,60.9,70.7,9.0,6.0,14.5,5.8,11.3,13.6,127.0,113.5,113.0,127.6
