Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Fri, Nov 3, 2023",8:00p,Brooklyn Nets,109,Chicago Bulls,107,Box Score,,"20,645",2:03,United Center,In-Season Tournament,https://www.basketball-reference.com/boxscores/202311030CHI.html,.555,.562,.552,.545,.469,.315,.052,.157,48.1,51.9,72.7,48.8,4.2,4.2,6.6,7.8,10.1,9.5,113.7,113.4,111.7,115.5
"Fri, Nov 3, 2023",8:00p,Washington Wizards,114,Miami Heat,121,Box Score,,"19,660",2:09,Kaseya Center,In-Season Tournament,https://www.basketball-reference.com/boxscores/202311030MIA.html,.644,.702,.648,.681,.346,.338,.210,.175,44.8,55.2,71.7,72.9,7.0,8.9,7.5,1.9,18.4,19.6,113.6,119.4,120.6,112.5
"Fri, Nov 3, 2023",8:00p,Golden State Warriors,141,Oklahoma City Thunder,139,Box Score,,"16,827",2:39,Paycom Center,In-Season Tournament,https://www.basketball-reference.com/boxscores/202311030OKC.html,.670,.722,.630,.693,.435,.349,.326,.361,54.3,45.7,73.5,52.0,8.6,2.9,3.7,1.9,12.5,16.5,134.6,132.7,132.7,134.6
"Fri, Nov 3, 2023",10:00p,Dallas Mavericks,114,Denver Nuggets,125,Box Score,,"19,729",2:19,Ball Arena,In-Season Tournament,https://www.basketball-reference.com/boxscores/202311030DEN.html,.610,.617,.576,.597,.488,.323,.198,.204,40.0,60.0,65.9,67.3,12.4,11.2,9.5,13.6,13.8,16.5,118.1,127.5,129.4,116.2
"Fri, Nov 3, 2023",10:00p,Memphis Grizzlies,113,Portland Trail Blazers,115,Box Score,OT,"18,592",2:40,Moda Center,In-Season Tournament,https://www.basketball-reference.com/boxscores/202311030POR.html,.555,.514,.542,.453,.365,.333,.135,.375,49.0,51.0,61.7,48.7,7.4,11.0,15.6,11.5,14.3,11.1,103.9,105.7,105.7,103.9
"Sat, Nov 4, 2023",1:00p,Phoenix Suns,100,Philadelphia 76ers,112,Box Score,,"19,796",2:18,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202311040PHI.html,.483,.572,.410,.539,.393,.333,.371,.200,45.2,54.8,68.8,55.8,11.5,5.2,20.0,11.1,9.6,15.5,104.4,117.0,117.0,104.4
"Sat, Nov 4, 2023",7:00p,Charlotte Hornets,125,Indiana Pacers,124,Box Score,,"15,945",2:32,Gainbridge Fieldhouse,,https://www.basketball-reference.com/boxscores/202311040IND.html,.637,.620,.580,.602,.227,.484,.261,.172,53.2,46.8,48.9,68.9,5.1,7.1,20.8,7.4,11.7,13.0,128.0,126.4,127.0,127.4
"Sat, Nov 4, 2023",7:00p,Atlanta Hawks,123,New Orleans Pelicans,105,Box Score,,"17,237",2:06,Smoothie King Center,,https://www.basketball-reference.com/boxscores/202311040NOP.html,.594,.563,.559,.524,.441,.369,.258,.250,59.8,40.2,62.2,60.0,4.3,9.7,11.3,13.5,11.2,10.6,132.8,113.4,113.4,132.8
"Sat, Nov 4, 2023",7:00p,Los Angeles Lakers,101,Orlando Magic,120,Box Score,,"18,846",2:21,Kia Center,,https://www.basketball-reference.com/boxscores/202311040ORL.html,.542,.549,.488,.515,.357,.327,.250,.188,44.0,56.0,45.9,63.0,6.1,6.0,14.7,16.7,15.4,12.8,101.9,120.5,121.1,101.4
"Sat, Nov 4, 2023",8:00p,Boston Celtics,124,Brooklyn Nets,114,Box Score,,"17,983",2:10,Barclays Center,,https://www.basketball-reference.com/boxscores/202311040BRK.html,.609,.530,.561,.515,.500,.520,.300,.170,54.3,45.7,51.2,51.2,4.0,4.0,12.5,11.1,9.7,5.3,124.4,113.8,114.3,123.7
"Sat, Nov 4, 2023",8:00p,Sacramento Kings,89,Houston Rockets,107,Box Score,,"18,055",2:07,Toyota Center,,https://www.basketball-reference.com/boxscores/202311040HOU.html,.482,.558,.446,.534,.488,.414,.226,.230,44.8,55.2,62.5,70.0,5.3,4.2,11.8,7.0,10.6,10.3,94.3,113.4,113.4,94.3
