date,arena,team,opponent,home,win,points,opponent_points,true_shooting,opponent_true_shooting,effective_field_goal,opponent_effective_field_goal,3pt_attempted,opponent_3pt_attempted,free_throws_attempted,opponent_free_throws_attempted,rebounds,opponent_rebounds,assists,opponent_assists,steals,opponent_steals,blocks,opponent_blocks,turnovers,opponent_turnovers,offensive_rating,opponent_offensive_rating,defensive_rating,opponent_defensive_rating,team_code,opponent_code,arena_code,weighted_points,weighted_opponent_points,weighted_true_shooting,weighted_opponent_true_shooting,weighted_effective_field_goal,weighted_opponent_effective_field_goal,weighted_3pt_attempted,weighted_opponent_3pt_attempted,weighted_free_throws_attempted,weighted_opponent_free_throws_attempted,weighted_rebounds,weighted_opponent_rebounds,weighted_assists,weighted_opponent_assists,weighted_steals,weighted_opponent_steals,weighted_blocks,weighted_opponent_blocks,weighted_turnovers,weighted_opponent_turnovers,weighted_offensive_rating,weighted_opponent_offensive_rating,weighted_defensive_rating,weighted_opponent_defensive_rating
2024-01-15,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Chicago Bulls,1,1,109,91,0.546,0.505,0.516,0.476,0.6,0.386,0.116,0.193,52.7,47.3,71.8,60.0,9.1,8.2,5.9,15.8,12.3,17.4,110.3,93.0,92.1,111.4,5,4,22,115.83121423195968,110.02960305560052,0.5845157880244483,0.5694256149686024,0.5535462941063841,0.5298594083898748,0.4456750130588088,0.38241507316399986,0.2532611662087766,0.27408800166631164,53.2285033045138,46.780959325815274,64.22752295970955,57.84284686574531,8.08449429368669,7.947966081532391,7.7023458476364715,11.417267653097385,12.190168500859166,12.24009771831635,117.82701135868444,112.09546665674587,111.95986576982877,118.00826023781596
2024-01-17,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Milwaukee Bucks,1,1,135,95,0.666,0.478,0.656,0.463,0.301,0.442,0.204,0.105,60.4,39.6,65.5,50.0,5.0,6.1,5.7,9.2,9.8,9.1,136.0,96.2,95.7,136.7,5,16,22,115.1662627702516,108.17725851802976,0.5807666551944639,0.5631544155317016,0.5498915319660085,0.5246167251538514,0.46069703142335167,0.38276403050288144,0.23990014282302663,0.26619488290233856,53.177058710197045,46.83148282621588,64.96462905911048,58.05282448920205,8.183343777959447,7.972499102572923,7.526905220949296,11.843883505183191,12.200859516162653,12.74236341339939,117.09433089584164,110.23671094593887,110.02670332980594,117.36501115276675
2024-01-20,State Farm Arena,Cleveland Cavaliers,Atlanta Hawks,0,1,116,95,0.63,0.477,0.6,0.457,0.506,0.409,0.188,0.161,52.1,47.9,74.4,67.6,7.0,5.1,10.9,9.5,13.2,9.9,116.6,96.0,95.5,117.2,5,0,26,117.09268692211997,106.89736916734951,0.5890452550405703,0.5548834819795289,0.5601977043817568,0.5186319757281417,0.4451858741083202,0.38851754034203717,0.23641321036099563,0.25053824129296526,53.87861325773504,46.129098650764135,65.01662891666588,57.270664505581436,7.874149889459054,7.790625789754305,7.349460380370669,11.58708666553,11.967667268851763,12.388585566684252,118.93061304214613,108.8733441398841,108.63516995455305,119.24299254679009
2024-01-22,Kia Center,Cleveland Cavaliers,Orlando Magic,0,1,126,99,0.702,0.568,0.688,0.534,0.475,0.392,0.275,0.405,53.4,46.6,64.4,73.5,10.9,7.8,8.9,0.0,11.8,14.7,137.6,109.9,108.1,139.9,5,21,15,116.98676396673176,105.74406122704303,0.5930153287510309,0.547333607976105,0.564056061883592,0.5126574912867314,0.45108107776949224,0.39050307033848086,0.23172012745000245,0.24185857747891365,53.706197930949216,46.30076640006608,65.92623474842833,58.271970296486536,7.789411491049267,7.529801733270193,7.693642819201692,11.384768523627725,12.087127218689524,12.14734689838558,118.70468792462812,107.62542707469198,107.36187200163793,119.04494880341646
2024-01-24,Fiserv Forum,Cleveland Cavaliers,Milwaukee Bucks,0,0,116,126,0.594,0.616,0.577,0.561,0.418,0.322,0.165,0.311,45.9,54.1,56.5,53.3,4.9,8.8,3.3,5.7,11.8,10.5,113.7,123.5,123.5,113.7,5,16,9,117.85894108782969,105.09146366010927,0.6035613675391956,0.5493334173933168,0.5760496529451046,0.5147227259857717,0.45339562236299547,0.3906479226199313,0.23590815875227988,0.2576451624192248,53.676568303042465,46.329722115722795,65.77854672338489,59.74552974370187,8.090411500440258,7.555947808390408,7.810377489089502,10.283107078320667,12.05934299224065,12.39435758634606,120.53311656305678,107.84552898463865,107.43329788577512,121.06301406275826
2024-01-26,Fiserv Forum,Cleveland Cavaliers,Milwaukee Bucks,0,1,112,100,0.53,0.513,0.489,0.477,0.391,0.391,0.337,0.276,50.0,50.0,52.6,60.0,6.9,5.9,15.1,7.1,11.0,15.6,110.9,99.0,99.0,110.9,5,16,9,117.67934632716263,107.11146504931149,0.6026376311571802,0.5557741642389933,0.5761414672328149,0.5191936347226441,0.44997600440492164,0.3840157558912854,0.2290576276171997,0.2627998439465109,52.925263739202585,47.08041895387408,64.88213403498179,59.122818578043585,7.782181619675216,7.676137338371853,7.374623945863011,9.84032703314804,12.034287522259879,12.211341190848106,119.87296012142096,109.35792816381624,108.98552325741498,120.35166352182578
2024-01-29,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Los Angeles Clippers,1,1,118,108,0.606,0.585,0.564,0.544,0.465,0.425,0.302,0.35,55.4,44.6,66.7,73.7,6.2,8.2,6.5,6.5,11.8,12.3,121.8,110.9,111.5,121.2,5,12,22,117.13145091557725,106.42541090756411,0.595630165416077,0.5516476737996167,0.5677347937698266,0.515123148872524,0.4442864971367076,0.3846895368301683,0.23947099689199175,0.2640732836202508,52.64305897688323,47.3620754979157,63.69725737936052,59.20744164001804,7.6970761808162855,7.504790594929706,8.119903041203544,9.57596340374153,11.934508189382088,12.538250399410197,119.007324642325,108.3586826542857,108.0222042309188,119.43984677793573
2024-01-31,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Detroit Pistons,1,1,128,121,0.646,0.677,0.596,0.654,0.393,0.383,0.258,0.235,48.5,51.5,55.3,60.0,13.5,8.2,10.0,5.6,8.3,17.5,133.3,124.8,126.1,132.0,5,8,22,117.21513166603008,106.57711539873566,0.5966292517724124,0.5548610186017132,0.5673749633917273,0.5179053020247177,0.4462821488450495,0.3885732664542625,0.24549538169532475,0.2723519315856486,52.90867769424325,47.09596209728209,63.986557961697564,60.603733664608306,7.552839705823031,7.571770856358234,7.9638327573475465,9.279608332270136,11.921548937646737,12.515296057996574,119.27638620014896,108.60352701189561,108.35727402155915,119.6094295282672
2024-02-01,FedEx Forum,Cleveland Cavaliers,Memphis Grizzlies,0,1,108,101,0.575,0.518,0.558,0.478,0.407,0.422,0.209,0.189,52.7,47.3,63.4,67.6,6.1,9.1,15.4,23.5,13.0,11.8,109.8,102.2,102.7,109.3,5,14,8,118.2529770030895,107.96505292999139,0.6013802787899369,0.5666146504859458,0.5701295969993975,0.5310019151050338,0.44115472141478934,0.38803694200201794,0.24669872135579496,0.26875749474823024,52.48442350347521,47.51976979340129,63.15063642826093,60.54563539680971,8.1251445674981,7.632226363754627,8.159776427017004,8.925513666336851,11.573041421237807,12.994982186990384,120.62590125589188,110.16213982449408,110.0646852623109,120.80179418116606
2024-02-03,Frost Bank Center,Cleveland Cavaliers,San Antonio Spurs,0,1,117,101,0.57,0.471,0.541,0.429,0.454,0.408,0.134,0.214,48.6,51.4,67.4,63.9,5.9,5.9,6.9,11.3,8.9,10.1,116.0,100.1,100.1,116.0,5,26,11,117.26737007975545,107.29551037789953,0.5988443728372552,0.561941379875861,0.5689635927475342,0.525906901777515,0.4378714672066878,0.3913017718256215,0.2430747864968836,0.26109049822732244,52.505146624908036,47.49864357514773,63.17460746249414,61.22376337764219,7.9304697422373955,7.773321760470597,8.855770817511413,10.326542326614492,11.710213313276107,12.880109919511026,119.58521978104582,109.3967484524847,109.3567265123281,119.69613989438628
2024-02-05,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Sacramento Kings,1,1,136,110,0.712,0.56,0.71,0.554,0.466,0.473,0.193,0.129,52.9,47.1,70.6,65.1,10.1,5.1,10.2,2.1,8.6,10.9,137.9,112.1,111.5,138.6,5,25,22,117.24169291166703,106.69091438748984,0.5960742730174682,0.5532077283790281,0.5662780795742164,0.5166003450822246,0.43942038789344573,0.39290540381018874,0.23259967413707988,0.256568112478491,52.13011174295951,47.87331446122952,63.580397499001926,61.480778589140414,7.735471435330545,7.593415326021097,8.667946300760764,10.420029362745593,11.440331508717868,12.613119126177548,119.24090941155343,108.50392539274495,108.46774700189484,119.34117719462105
2024-02-07,Capital One Arena,Cleveland Cavaliers,Washington Wizards,0,1,114,106,0.584,0.541,0.557,0.532,0.398,0.426,0.25,0.096,49.5,50.5,58.1,64.3,4.0,9.9,9.3,9.4,12.5,13.3,112.7,104.8,104.8,112.7,5,29,4,119.0415945829348,107.00842857980359,0.60719760673603,0.5538594620874445,0.5800685204468404,0.5201889259213353,0.44197076133743274,0.40059066010025246,0.22879999651556784,0.24432766573832002,52.20398424936487,47.79911320284153,64.25394411563879,61.8280510074572,7.962353258688475,7.354166528603693,8.814950292152277,9.62170386969954,11.167795324859597,12.448741500639816,121.03129103694916,108.84897682329903,108.75869848345953,121.18910447243022
2024-02-08,Barclays Center,Cleveland Cavaliers,Brooklyn Nets,0,1,118,95,0.674,0.479,0.631,0.452,0.463,0.269,0.213,0.151,58.5,41.5,60.5,59.5,8.4,9.5,19.1,7.0,16.3,10.8,123.4,100.4,99.3,124.7,5,2,3,118.55822396575192,106.91174394223783,0.6049735005924866,0.5526265414264124,0.5778567906493615,0.5213213307732291,0.43775499711917937,0.4030268195548672,0.23083257938195617,0.23010652317046737,51.94473561007673,48.058064869146214,63.663925280059644,62.06505291042943,7.582456559609993,7.598252219364919,8.861455177221846,9.60044767097796,11.295522492414133,12.530357215558803,120.23251572405675,108.46077495703591,108.37915219156451,120.37519855423955
2024-02-10,Scotiabank Arena,Cleveland Cavaliers,Toronto Raptors,0,1,119,95,0.609,0.489,0.598,0.454,0.446,0.356,0.141,0.264,54.0,46.0,75.0,62.9,5.4,7.6,7.1,5.9,10.1,10.2,128.7,103.3,102.8,129.4,5,27,23,118.5047415703109,105.77050200531585,0.6115868005647469,0.5455725200208313,0.5829483422699866,0.5146797835585408,0.44017367368954696,0.3901859603246818,0.22912407326120124,0.2225274749501555,52.572783246566324,47.429748923973335,63.360795508936185,61.81929998239462,7.660783869528079,7.780455121914999,9.842391031910367,9.351303637049574,11.774992134452695,12.36457492290483,120.53598647592788,107.68848716528443,107.50929557921998,120.78954970237507
2024-02-12,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Philadelphia 76ers,1,0,121,123,0.587,0.638,0.549,0.608,0.402,0.295,0.272,0.216,50.6,49.4,75.0,52.1,6.3,5.3,12.9,7.3,9.6,10.2,127.5,129.6,129.6,127.5,5,22,22,118.55216074390329,104.73926604111816,0.6113391239222601,0.540155909244288,0.5843894831531434,0.5088699174005461,0.4407315230105465,0.3869127803243394,0.22068651727600297,0.22649831673045331,52.7094340028746,47.29285572164659,64.47520654195138,61.92277303537893,7.4443221268549244,7.763177207519682,9.57981717429413,9.020854004141544,11.614617796474452,12.157324833113453,121.31766075202607,107.2683056555435,107.0583978434476,121.61396865800639
2024-02-14,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Chicago Bulls,1,1,108,105,0.585,0.58,0.554,0.542,0.446,0.398,0.253,0.205,45.0,55.0,77.5,47.4,6.5,5.4,4.0,6.5,8.0,14.2,116.5,112.7,113.3,115.9,5,4,22,118.78639561952737,106.4866441571483,0.6090101018467583,0.5495186557447505,0.581003047069103,0.5183557210579777,0.4370252855799186,0.37811760367460134,0.22559672827689164,0.22549372792524677,52.50758128314643,47.49448933657158,65.48232891752195,60.98282732019569,7.334821410911205,7.527474636198302,9.897527011364273,8.856184685017205,11.421838083586072,11.970027510506043,121.90925166683319,109.40523586214111,109.21541422610287,122.17720573163258
2024-02-22,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Orlando Magic,1,0,109,116,0.669,0.631,0.629,0.595,0.314,0.298,0.371,0.214,50.0,50.0,79.5,60.5,8.7,8.8,8.5,6.3,18.9,12.4,118.7,127.7,126.3,120.0,5,21,22,117.7547849809095,106.34446154282098,0.6067137762368786,0.5524338908355312,0.5784204762443175,0.5206170593733348,0.43788362706866873,0.38001915561966126,0.2282175765787392,0.2235337082394909,51.78955637518171,48.21231621051225,66.63169871419903,59.683766015541146,7.25497910962542,7.324003009020212,9.333487658362476,8.630839233825721,11.094573564911775,12.183302030107608,121.391910956989,109.72034703145503,109.60606391922845,121.57685391421714
2024-02-23,Wells Fargo Center,Cleveland Cavaliers,Philadelphia 76ers,0,0,97,104,0.518,0.538,0.475,0.511,0.338,0.322,0.388,0.167,45.7,54.3,70.6,50.0,5.2,6.2,13.1,13.2,10.5,9.4,100.6,107.8,107.8,100.6,5,22,32,116.91787707528891,107.2674763839002,0.6126679867848566,0.5599443663088836,0.5832555925134162,0.527727647604743,0.4260410533107977,0.3721785884440995,0.24186676832993478,0.22262233967785194,51.61848491183805,48.38320866525952,67.86183550242153,59.76179336583238,7.393114930159961,7.465099969495748,9.253810954475194,8.408024192020235,11.8407281654542,12.204017129853673,121.1345795015571,111.43910011819584,111.20190974666889,121.42611560257446
2024-02-25,Capital One Arena,Cleveland Cavaliers,Washington Wizards,0,1,114,105,0.601,0.536,0.566,0.511,0.386,0.444,0.325,0.2,54.0,46.0,83.3,72.5,6.0,6.0,12.0,3.9,10.4,8.4,114.0,105.5,105.0,114.6,5,29,4,115.014662462441,106.9552589333422,0.6036221685414371,0.5578475143968608,0.5729114366169196,0.5261292692615301,0.4176284590087916,0.36738386948796264,0.25583024952252686,0.21730745349417246,51.05295541652326,48.94857633405695,68.12347556900463,58.82902388888326,7.1835560315404985,7.344215763836854,9.62132618551857,8.865912266521693,11.712617452314246,11.936084641062772,119.17243706899144,111.09137287314923,110.87684677349276,119.43611599599716
2024-02-27,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Dallas Mavericks,1,1,121,119,0.665,0.61,0.651,0.604,0.482,0.363,0.217,0.165,56.6,43.4,79.5,47.9,2.1,11.4,6.9,14.0,15.0,4.9,125.1,123.0,123.0,125.1,5,6,22,114.91774617948684,106.7685008388557,0.603371710051326,0.5557607318800057,0.5722512853138216,0.5246841852114978,0.4146074418763302,0.37470191943897124,0.262437052629262,0.21565431846439942,51.33444469724781,48.66694074697128,69.5730732337063,60.134817921961975,7.070507746528633,7.215821938163999,9.848527085318597,8.39158925156569,11.587241764213001,11.598332736061172,118.67838767513202,110.55730849653611,110.31551513281315,118.97419057388232
2024-02-28,United Center,Cleveland Cavaliers,Chicago Bulls,0,0,123,132,0.547,0.521,0.538,0.459,0.519,0.336,0.183,0.345,34.5,65.5,82.2,65.9,6.1,5.2,15.1,16.0,9.6,13.0,107.4,113.8,115.3,106.0,5,4,31,115.4984923137122,107.93638959575998,0.6092561062312264,0.5609396090221704,0.5797703749438817,0.5322574227284865,0.4210422222654487,0.37358459604574495,0.25809862916918813,0.21081773970624126,51.83721077325566,48.16404238589309,70.52091666714212,58.96661228293274,6.595913419472062,7.615335885794156,9.56699564039888,8.927091872373184,11.913098956458859,10.95876211684382,119.29153645898964,111.7453623336885,111.52665589882567,119.55909548712697
2024-03-01,Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,0,1,110,100,0.572,0.493,0.506,0.427,0.494,0.404,0.361,0.315,55.8,44.2,75.8,72.7,7.2,10.3,11.3,16.7,14.3,8.2,113.3,103.0,103.0,113.3,5,8,16,116.21452297579125,110.233298911904,0.6033136633480853,0.5571273107633021,0.5757833272093272,0.5252648869487304,0.4303924456312497,0.3699970874653297,0.2509303473498499,0.22362564668913068,50.18234684086643,49.81878670227813,71.63570347014559,59.628415003814744,6.548577706582299,7.384788291127314,10.095129575678765,9.602212035044795,11.692310036882718,11.153601471019096,118.15647067222363,111.94148071816083,111.88682750538881,118.2648585783803
2024-03-03,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,New York Knicks,1,0,98,107,0.541,0.592,0.546,0.581,0.506,0.453,0.092,0.116,45.3,54.7,79.5,76.2,7.9,8.9,10.6,20.9,10.8,11.7,110.6,119.4,120.8,109.4,5,19,22,115.62150839301388,109.25679669148919,0.6003255886273169,0.5510080268560617,0.5691243236412235,0.5158880592883339,0.4364621323091193,0.37324178107552536,0.2614336328630023,0.23234495213160514,50.71840572379743,49.28261965213663,72.03307726356994,60.875757809199584,6.610739021464848,7.662969426184554,10.210103119869212,10.279511287952358,11.941146219726487,10.871757031655017,117.69304685986052,111.088248945079,111.0388109599754,117.79109195946582
2024-03-05,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Boston Celtics,1,1,105,104,0.554,0.529,0.544,0.5,0.467,0.409,0.122,0.129,44.2,55.8,71.8,61.5,11.7,6.4,5.5,18.8,8.7,11.7,111.7,111.2,110.6,112.3,5,1,22,113.94043318740864,109.04150042527064,0.59466598367892,0.5549186222571019,0.5669182850744533,0.5220996767434329,0.4430959790047939,0.3808506395958508,0.2452698248138266,0.22124575392656892,50.20149495128963,49.79943260475178,72.7454146182631,62.3376759956051,6.733733297336774,7.780980970930701,10.247298912834957,11.292695848946687,11.832281951517023,10.950770626135592,117.01637690957209,111.88118212094325,111.9700191463822,116.99058973647767
2024-03-06,State Farm Arena,Cleveland Cavaliers,Atlanta Hawks,0,0,101,112,0.523,0.603,0.494,0.577,0.494,0.357,0.191,0.238,50.0,50.0,69.2,62.8,5.2,7.3,7.4,6.7,13.5,10.6,105.8,117.4,117.4,105.8,5,0,26,113.08772597193008,108.56065976583582,0.5907874045339647,0.5524465948116062,0.5647324192847616,0.5199918869502707,0.44537586083538244,0.3835354270356283,0.23351278051114488,0.21244767688470637,49.62909337506286,50.37174571393085,72.65524428202623,62.257781391986605,7.207398427715019,7.649267840966298,9.794518163608055,12.008716234559666,11.533535865618918,11.022229500638725,116.50931949345267,111.81621335517903,111.83935151686408,116.54321770994352
2024-03-08,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Minnesota Timberwolves,1,1,113,104,0.544,0.502,0.494,0.457,0.386,0.319,0.409,0.234,50.5,49.5,71.1,64.1,6.7,4.8,12.5,9.3,11.1,11.9,107.9,98.8,99.3,107.4,5,17,22,111.93508755865896,108.88862183905061,0.5843234619708029,0.5572671704001921,0.5579876515988842,0.5254279583107409,0.45001246913900617,0.38100511218692606,0.2294589275378147,0.21488424677712428,49.6644615844872,50.33629749225205,72.32576566082425,62.30948524409559,7.015980741386138,7.615963021602186,9.566186248816198,11.502497755474433,11.721050217356465,10.981967341918164,115.48812054695009,112.34866147596509,112.36959327277782,115.51878636170058
2024-03-10,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Brooklyn Nets,1,0,101,120,0.596,0.683,0.579,0.646,0.421,0.443,0.263,0.253,43.7,56.3,67.6,78.6,8.9,7.6,9.1,6.8,12.4,14.6,112.2,131.1,133.3,110.4,5,2,22,112.03661380928162,108.42255211654289,0.5804791178284192,0.5519981281997002,0.5518872192057734,0.5189041975062335,0.44390967069991794,0.37509369044426316,0.24657595163502735,0.21670669778549315,49.74411985429893,50.25656685384711,72.20890404210864,62.48018871491108,6.985855879757606,7.347495721966463,9.845889160172726,11.292516793249465,11.661840748513013,11.06949041903315,114.76468695889432,111.05696391735816,111.12356895130661,114.74476034142815
2024-03-11,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Phoenix Suns,1,0,111,117,0.601,0.633,0.565,0.619,0.548,0.381,0.226,0.226,46.8,53.2,75.0,50.0,9.7,8.7,0.0,15.8,12.3,13.2,119.4,126.5,125.9,120.1,5,23,22,110.98459315047319,109.52612560023509,0.581958583266786,0.5644853528011972,0.5544716355862107,0.5310190918190912,0.4417258988221212,0.381566585278727,0.2481415077448813,0.22016621031042424,49.167988528068314,50.8326327223958,71.76957886950123,64.01674465326823,7.168313941009881,7.371564672961684,9.774790286981837,10.864285765307956,11.7322027993625,11.406021992890933,114.52021852765645,112.96748542228285,113.23744771928934,114.33061360079381
2024-03-13,Smoothie King Center,Cleveland Cavaliers,New Orleans Pelicans,0,1,116,95,0.622,0.519,0.62,0.463,0.489,0.275,0.033,0.325,51.7,48.3,80.9,62.9,4.2,7.4,6.9,12.8,11.4,11.6,121.9,100.9,99.8,123.2,5,18,24,110.98606151364883,110.23842969127945,0.5837733420268175,0.5710152007603365,0.5554750505009949,0.5394041886883978,0.4518544443384129,0.38151258637663477,0.24603129211842314,0.22072220470368134,48.942305324702964,51.058256716946076,72.07745696110025,62.680866629955275,7.409598479737929,7.498172355607115,8.843195408863881,11.334688297321021,11.786317204725044,11.576998625003936,114.98529033917393,114.25721347767119,114.44426326236254,114.8804699825253
2024-03-16,Toyota Center,Cleveland Cavaliers,Houston Rockets,0,0,103,117,0.567,0.566,0.524,0.556,0.463,0.429,0.244,0.122,48.4,51.6,59.5,59.6,6.1,9.1,12.5,15.9,15.0,8.8,104.1,118.2,118.2,104.1,5,10,30,111.46385081511329,108.78632598130555,0.5874160449159825,0.5660585570949891,0.5616237758258231,0.5321234643552691,0.4553941265942625,0.37136276615434904,0.22573106854599526,0.23065906673509776,49.20509215708017,50.79541632637552,72.91817662432922,62.70174833404602,7.103748733118617,7.488817294443854,8.658024015250385,11.474321094324115,11.749504182807899,11.579190476962633,115.64420833501075,112.98437502654524,113.04877898715009,115.6732564210471
2024-03-18,Gainbridge Fieldhouse,Cleveland Cavaliers,Indiana Pacers,0,1,108,103,0.585,0.525,0.55,0.511,0.4,0.418,0.35,0.176,46.4,53.6,71.1,66.7,8.6,8.6,7.5,6.3,13.2,10.1,115.6,110.3,110.3,115.6,5,11,12,110.65741626830626,109.56892371720359,0.5854708069517202,0.5660529777829961,0.5580389876165261,0.5343984174023619,0.4561188131709771,0.37685443390356443,0.22747172983357983,0.22030604573400403,49.12838308658551,50.87207694863615,71.63969459275852,62.40621417746456,7.008111691258754,7.642330562028675,9.024086961040096,11.895999174500005,12.059210979217251,11.314389588839967,114.54427774546555,113.48131905990094,113.53958661995746,114.57055813384157
2024-03-20,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Miami Heat,1,0,104,107,0.614,0.586,0.567,0.536,0.56,0.434,0.293,0.229,50.0,50.0,85.7,50.0,3.4,7.9,4.3,6.1,12.4,8.1,117.3,120.6,120.6,117.3,5,15,22,110.40424770200362,108.94311096085444,0.5854259537902512,0.562141914374628,0.5572731237984734,0.5321692808315671,0.45077244736350164,0.3807743180792506,0.2391448376035362,0.21608506680390743,48.86845360448165,51.131962603787144,71.58827859598016,62.81527752733061,7.159768804841042,7.733566474706208,8.878889193024254,11.362875664669966,12.16789245463752,11.1986962837277,114.64485502151445,113.17823896102743,113.23095544697584,114.66863171172079
2024-03-22,Target Center,Cleveland Cavaliers,Minnesota Timberwolves,0,0,91,104,0.509,0.565,0.463,0.565,0.358,0.318,0.235,0.188,47.1,52.9,64.7,65.9,6.8,10.1,8.6,9.6,11.8,11.5,102.6,116.6,117.3,102.0,5,17,29,109.7941881460123,108.75801296571446,0.588147876919199,0.5644146017847141,0.5581996922344239,0.5325341897082632,0.46117730916211586,0.38584452107432665,0.24427500401623567,0.21731532502905396,48.97624310978413,51.024133451075095,72.93254116897778,61.59451235989605,6.801618559185532,7.749420696352106,8.442710700559655,10.861541590689413,12.190002690320904,10.903518869148398,114.89778036763444,113.8852253948427,113.93292018308242,114.91929212404291
2024-03-24,Kaseya Center,Cleveland Cavaliers,Miami Heat,0,0,84,121,0.52,0.65,0.479,0.608,0.403,0.458,0.278,0.277,40.5,59.5,80.0,67.4,3.3,14.0,6.7,0.0,17.4,11.4,92.0,130.4,132.5,90.5,5,15,14,108.0040522835109,108.30481490373916,0.5806090861072124,0.5644703606358487,0.549131975031428,0.5356265398995502,0.45134972842851084,0.3793823685564402,0.24339156509430326,0.21452305678912315,48.79753200763374,51.202808686015196,72.14839624760042,62.00460763883163,6.801464392332403,7.973312054490205,8.45769241796763,10.741380462898993,12.15285515316785,10.960333361764265,113.72642369639992,114.14380615084792,114.2536326440486,113.68873680717023
2024-03-25,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Charlotte Hornets,1,1,115,92,0.636,0.523,0.634,0.481,0.477,0.35,0.116,0.225,58.8,41.3,89.1,64.7,4.3,5.4,5.8,8.9,13.4,12.0,124.5,100.1,99.6,125.1,5,3,22,105.71787835725019,109.51391913386375,0.5748366060810802,0.5726163032095167,0.542452523961237,0.5425194726211048,0.44674484392111546,0.3868700034369102,0.2466877127853515,0.2204734337035783,48.007265384976996,51.993042860611595,72.89619214331246,62.51847109789944,6.467980841183021,8.547300841050166,8.290287742753517,9.718358864033593,12.65259934612569,11.002207725005496,111.65717377230597,115.69206500644543,115.99143794481465,111.48021447746794
2024-03-27,Spectrum Center,Cleveland Cavaliers,Charlotte Hornets,0,0,111,118,0.609,0.689,0.606,0.664,0.518,0.434,0.165,0.289,45.7,54.3,78.6,68.2,7.5,8.7,2.3,4.9,14.1,15.7,119.4,127.6,126.9,120.0,5,3,25,106.60184897879962,107.84600412710225,0.5806614212924616,0.5678911599636985,0.5511709271894988,0.5366607467238043,0.4496261538363994,0.3833587372513272,0.23424184069424642,0.2209045152791638,49.035097242073164,50.974705016360986,74.43934042921452,62.72622612780944,6.261516042999216,8.24757179334486,8.053128471573501,9.64042353614923,12.72377706238281,11.097231157303764,112.88024340227723,114.20717524465775,114.43042095475131,112.77727680191254
2024-03-29,Rocket Mortgage Fieldhouse,Cleveland Cavaliers,Philadelphia 76ers,1,1,117,114,0.667,0.562,0.646,0.532,0.451,0.426,0.159,0.181,46.8,53.2,75.6,66.7,4.3,6.5,5.6,15.6,13.8,8.1,125.8,123.2,122.5,126.4,5,22,22,107.02067131657392,108.81293779280364,0.5833600166172426,0.57942398074785,0.5563921304500962,0.5487868705177557,0.45613718402950165,0.3881811482940596,0.2276481540628482,0.22738903797180893,48.717506232374625,51.29136258726375,74.83554718967356,63.24747670755261,6.379453045086392,8.290655134110777,7.505275816135892,9.189007643907214,12.854830522178316,11.535538618243697,113.50109968638736,115.4825325815013,115.61786045412691,113.46507442421748
2024-03-31,Ball Arena,Cleveland Cavaliers,Denver Nuggets,0,0,101,130,0.553,0.701,0.512,0.695,0.305,0.379,0.256,0.149,35.4,64.6,68.4,72.0,10.3,7.2,7.4,7.0,14.1,15.5,104.0,133.2,133.8,103.5,5,7,2,107.97091083688709,109.30685393285289,0.591324281570318,0.5777648556069693,0.5649246622143622,0.5471884115137101,0.45564801732873333,0.39178228907655854,0.22111142288017813,0.2229718373174872,48.53491978189771,51.47310454176439,74.90833898708104,63.57622868890922,6.181445891823829,8.120147544906935,7.323853955505517,9.799467374660711,12.944830302695772,11.208403930913564,114.67221064035328,116.21739589449811,116.2731831905811,114.69674820352003
2024-04-02,Delta Center,Cleveland Cavaliers,Utah Jazz,0,1,129,113,0.675,0.608,0.635,0.576,0.459,0.435,0.282,0.212,55.4,44.6,82.6,63.4,9.9,7.0,12.5,6.5,13.6,17.7,128.0,112.7,112.1,128.6,5,28,7,107.30717386046024,111.2771568853291,0.5876752257484288,0.5894987199530928,0.5598854275865587,0.5612623279814968,0.4413040295965473,0.39056522030290636,0.22443334726440764,0.21592859077615406,47.28427518958515,52.7229850961413,74.28864590221364,64.378300129925,6.5735950262735106,8.03253547187749,7.331104219713773,9.532915405435894,13.05482006731755,11.617029297898279,113.65605349992117,117.83439868862268,117.94200333011192,113.63064709100951
