Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Wed, Dec 6, 2023",10:00p,Portland Trail Blazers,106,Golden State Warriors,110,Box Score,,"18,064",2:20,Chase Center,,https://www.basketball-reference.com/boxscores/202312060GSW.html,.519,.547,.495,.477,.484,.395,.168,.384,44.4,55.6,56.4,55.6,8.2,4.1,5.8,6.1,8.9,14.5,108.7,112.8,112.8,108.7
"Wed, Dec 6, 2023",10:00p,Denver Nuggets,102,Los Angeles Clippers,111,Box Score,,"16,365",2:13,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202312060LAC.html,.500,.566,.480,.529,.316,.310,.092,.287,47.4,52.6,70.7,52.5,7.4,7.4,8.3,13.4,9.7,10.1,107.6,117.1,117.1,107.6
"Thu, Dec 7, 2023",5:00p,Indiana Pacers,128,Milwaukee Bucks,119,Box Score,,"16,837",2:27,T-Mobile Arena,In-Season Tournament,https://www.basketball-reference.com/boxscores/202312070MIL.html,.566,.549,.525,.510,.324,.344,.245,.292,52.6,47.4,60.0,44.2,8.6,2.9,12.7,13.0,8.1,10.0,121.9,113.9,113.3,122.5
"Thu, Dec 7, 2023",9:00p,New Orleans Pelicans,89,Los Angeles Lakers,133,Box Score,,"18,017",2:12,T-Mobile Arena,In-Season Tournament,https://www.basketball-reference.com/boxscores/202312070LAL.html,.429,.673,.395,.645,.326,.407,.211,.337,41.6,58.4,64.7,66.0,6.9,5.9,9.8,6.3,10.4,13.2,88.0,130.8,131.5,87.5
"Fri, Dec 8, 2023",7:00p,Toronto Raptors,116,Charlotte Hornets,119,Box Score,,"11,526",2:17,Spectrum Center,,https://www.basketball-reference.com/boxscores/202312080CHO.html,.567,.678,.538,.639,.344,.316,.226,.253,57.5,42.5,68.1,68.2,7.3,7.3,3.7,6.6,12.0,15.4,121.0,123.5,124.1,120.3
"Fri, Dec 8, 2023",7:00p,Detroit Pistons,91,Orlando Magic,123,Box Score,,"18,655",2:08,Kia Center,,https://www.basketball-reference.com/boxscores/202312080ORL.html,.497,.632,.457,.607,.370,.292,.296,.213,45.8,54.2,50.0,53.1,3.1,5.1,3.2,7.8,14.9,9.3,92.6,125.2,125.2,92.6
"Fri, Dec 8, 2023",7:00p,Atlanta Hawks,114,Philadelphia 76ers,125,Box Score,,"19,746",2:13,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202312080PHI.html,.503,.605,.457,.546,.375,.345,.202,.425,53.4,46.6,48.8,57.1,3.1,6.1,7.0,12.3,11.0,9.6,116.1,127.3,127.3,116.1
"Fri, Dec 8, 2023",7:30p,New York Knicks,123,Boston Celtics,133,Box Score,,"19,156",2:16,TD Garden,,https://www.basketball-reference.com/boxscores/202312080BOS.html,.616,.663,.585,.632,.420,.516,.307,.231,56.4,43.6,63.6,50.0,4.1,8.2,6.8,9.8,12.3,7.4,126.1,136.3,136.3,126.1
"Fri, Dec 8, 2023",7:30p,Washington Wizards,97,Brooklyn Nets,124,Box Score,,"16,587",2:09,Barclays Center,,https://www.basketball-reference.com/boxscores/202312080BRK.html,.484,.554,.451,.529,.363,.317,.231,.173,42.7,57.3,50.0,54.0,4.0,7.9,9.9,13.8,13.8,8.9,96.7,123.0,123.6,96.2
"Fri, Dec 8, 2023",8:00p,Minnesota Timberwolves,127,Memphis Grizzlies,103,Box Score,,"15,577",2:11,FedEx Forum,,https://www.basketball-reference.com/boxscores/202312080MEM.html,.639,.546,.585,.517,.432,.407,.295,.221,65.9,34.1,68.2,64.9,4.3,7.5,15.7,8.0,11.6,9.6,137.4,110.8,111.4,136.6
"Fri, Dec 8, 2023",8:00p,Cleveland Cavaliers,111,Miami Heat,99,Box Score,,"19,600",2:12,Kaseya Center,,https://www.basketball-reference.com/boxscores/202312080MIA.html,.564,.535,.540,.517,.437,.488,.299,.174,58.0,42.0,52.5,62.2,13.1,5.0,4.5,10.2,11.7,16.3,112.1,100.0,100.0,112.1
"Fri, Dec 8, 2023",8:00p,Golden State Warriors,136,Oklahoma City Thunder,138,Box Score,OT,"17,112",2:37,Paycom Center,,https://www.basketball-reference.com/boxscores/202312080OKC.html,.596,.606,.563,.546,.462,.296,.221,.367,60.6,39.4,59.2,29.4,2.7,15.1,2.9,12.5,20.3,8.8,121.1,122.3,122.8,120.5
"Fri, Dec 8, 2023",8:30p,Chicago Bulls,121,San Antonio Spurs,112,Box Score,,"18,074",2:12,Frost Bank Center,,https://www.basketball-reference.com/boxscores/202312080SAS.html,.537,.610,.525,.572,.275,.506,.235,.241,56.0,44.0,57.4,89.7,9.6,4.3,4.9,12.2,6.6,12.4,129.4,119.8,119.8,129.4
"Fri, Dec 8, 2023",9:00p,Houston Rockets,114,Denver Nuggets,106,Box Score,,"19,544",2:28,Ball Arena,,https://www.basketball-reference.com/boxscores/202312080DEN.html,.567,.520,.506,.478,.476,.311,.512,.300,50.0,50.0,60.0,57.9,3.1,4.2,4.8,11.6,9.1,8.9,117.7,110.0,109.5,118.3
"Fri, Dec 8, 2023",9:00p,Sacramento Kings,114,Phoenix Suns,106,Box Score,,"17,071",2:15,Footprint Center,,https://www.basketball-reference.com/boxscores/202312080PHO.html,.565,.569,.533,.548,.424,.386,.217,.277,55.6,44.4,59.5,65.0,7.3,8.4,0.0,9.4,11.4,10.6,119.6,111.8,111.2,120.3
"Fri, Dec 8, 2023",10:00p,Dallas Mavericks,125,Portland Trail Blazers,112,Box Score,,"18,762",2:15,Moda Center,,https://www.basketball-reference.com/boxscores/202312080POR.html,.621,.496,.582,.457,.429,.505,.242,.171,46.7,53.3,55.3,51.3,7.8,8.7,9.6,1.9,13.0,11.7,121.2,108.6,108.6,121.2
"Fri, Dec 8, 2023",10:00p,Los Angeles Clippers,117,Utah Jazz,103,Box Score,,"18,206",2:21,Delta Center,,https://www.basketball-reference.com/boxscores/202312080UTA.html,.602,.545,.574,.506,.386,.369,.239,.286,50.0,50.0,53.5,60.5,8.2,10.3,17.0,18.5,12.6,14.5,120.6,105.6,106.2,120.0
