Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Fri, Apr 26, 2024",8:00p,Los Angeles Clippers,90,Dallas Mavericks,101,Box Score,,"20,402",2:28,American Airlines Center,,https://www.basketball-reference.com/boxscores/202404260DAL.html,.571,.535,.529,.506,.414,.407,.286,.221,53.2,46.8,59.4,53.8,5.7,13.5,7.8,17.1,19.4,8.7,102.2,114.0,114.7,101.6
"Fri, Apr 26, 2024",10:30p,Minnesota Timberwolves,126,Phoenix Suns,109,Box Score,,"17,071",2:34,Footprint Center,,https://www.basketball-reference.com/boxscores/202404260PHO.html,.626,.605,.569,.533,.391,.368,.356,.421,64.1,35.9,60.5,68.6,5.3,8.6,2.1,5.7,12.2,10.0,134.7,116.5,116.5,134.7
"Sat, Apr 27, 2024",1:00p,Cleveland Cavaliers,89,Orlando Magic,112,Box Score,,"18,933",2:20,Kia Center,,https://www.basketball-reference.com/boxscores/202404270ORL.html,.548,.656,.500,.636,.236,.338,.292,.247,40.3,59.7,70.6,55.8,10.7,7.5,5.9,10.9,15.6,17.4,95.4,119.5,120.1,94.9
"Sat, Apr 27, 2024",3:30p,Oklahoma City Thunder,106,New Orleans Pelicans,85,Box Score,,"18,659",2:17,Smoothie King Center,,https://www.basketball-reference.com/boxscores/202404270NOP.html,.597,.471,.584,.435,.434,.381,.157,.167,51.1,48.9,67.5,56.3,13.6,14.5,9.6,4.3,15.3,18.9,110.6,88.2,88.7,110.0
"Sat, Apr 27, 2024",6:00p,Boston Celtics,104,Miami Heat,84,Box Score,,"20,092",2:11,Kaseya Center,,https://www.basketball-reference.com/boxscores/202404270MIA.html,.570,.505,.543,.474,.451,.364,.256,.182,54.4,45.6,56.4,65.6,4.8,2.4,12.2,4.4,6.2,12.6,123.6,100.5,99.9,124.4
"Sat, Apr 27, 2024",8:30p,Denver Nuggets,108,Los Angeles Lakers,119,Box Score,,"18,997",2:19,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202404270LAL.html,.551,.595,.500,.565,.345,.283,.287,.196,46.5,53.5,76.9,47.9,8.9,5.9,6.1,3.5,12.5,10.7,107.1,117.4,118.0,106.6
"Sun, Apr 28, 2024",1:00p,New York Knicks,97,Philadelphia 76ers,92,Box Score,,"21,048",2:41,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202404280PHI.html,.498,.485,.471,.409,.314,.402,.302,.354,55.3,44.7,51.4,79.3,1.1,5.4,22.4,8.5,11.0,8.7,106.3,100.3,100.8,105.7
"Sun, Apr 28, 2024",3:30p,Los Angeles Clippers,116,Dallas Mavericks,111,Box Score,,"20,411",2:36,American Airlines Center,,https://www.basketball-reference.com/boxscores/202404280DAL.html,.660,.603,.650,.562,.363,.407,.225,.309,40.8,59.2,51.2,55.0,10.8,5.4,12.5,9.8,12.9,15.6,125.4,120.0,120.0,125.4
"Sun, Apr 28, 2024",7:00p,Milwaukee Bucks,113,Indiana Pacers,126,Box Score,,"17,274",2:25,Gainbridge Fieldhouse,,https://www.basketball-reference.com/boxscores/202404280IND.html,.588,.650,.578,.640,.367,.483,.156,.202,52.5,47.5,56.5,71.7,5.2,5.1,8.7,10.5,8.6,7.6,116.6,129.4,130.0,116.0
"Sun, Apr 28, 2024",9:30p,Minnesota Timberwolves,122,Phoenix Suns,116,Box Score,,"17,071",2:48,Footprint Center,,https://www.basketball-reference.com/boxscores/202404280PHO.html,.594,.646,.545,.581,.404,.351,.348,.486,57.1,42.9,56.1,52.6,6.6,6.7,12.5,13.2,10.5,11.8,135.1,129.9,128.5,136.6
"Mon, Apr 29, 2024",7:30p,Boston Celtics,102,Miami Heat,88,Box Score,,"19,600",2:20,Kaseya Center,,https://www.basketball-reference.com/boxscores/202404290MIA.html,.543,.482,.500,.459,.430,.384,.209,.140,52.3,47.7,58.3,48.6,5.4,4.3,5.7,6.1,10.5,14.1,110.4,94.7,95.3,109.8
"Mon, Apr 29, 2024",8:30p,Oklahoma City Thunder,97,New Orleans Pelicans,89,Box Score,,"18,487",2:24,Smoothie King Center,,https://www.basketball-reference.com/boxscores/202404290NOP.html,.524,.474,.500,.424,.488,.400,.293,.235,46.8,53.2,51.4,68.8,9.3,10.3,13.7,19.0,13.1,16.8,100.2,91.4,91.9,99.7
"Mon, Apr 29, 2024",10:00p,Los Angeles Lakers,106,Denver Nuggets,108,Box Score,,"19,861",2:19,Ball Arena,,https://www.basketball-reference.com/boxscores/202404290DEN.html,.553,.581,.524,.562,.417,.427,.321,.101,47.7,52.3,76.9,66.7,7.5,6.4,11.8,2.0,8.6,13.1,113.7,115.8,115.8,113.7
"Tue, Apr 30, 2024",7:00p,Philadelphia 76ers,112,New York Knicks,106,Box Score,OT,"19,812",2:49,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202404300NYK.html,.564,.549,.544,.523,.429,.419,.209,.279,53.5,46.5,66.7,47.5,4.9,9.8,14.0,15.4,14.6,13.4,109.7,103.9,103.9,109.7
"Tue, Apr 30, 2024",8:00p,Orlando Magic,103,Cleveland Cavaliers,104,Box Score,,"19,432",2:31,Rocket Mortgage Fieldhouse,,https://www.basketball-reference.com/boxscores/202404300CLE.html,.567,.540,.519,.506,.397,.420,.372,.216,52.4,47.6,47.2,60.5,5.2,9.4,13.7,6.4,13.4,9.4,107.7,108.8,108.8,107.7
"Tue, Apr 30, 2024",9:30p,Indiana Pacers,92,Milwaukee Bucks,115,Box Score,,"17,341",2:25,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202404300MIL.html,.530,.620,.519,.589,.469,.345,.160,.238,45.0,55.0,69.4,52.3,3.4,9.0,5.5,9.3,13.0,10.6,103.8,129.7,129.7,103.8
